RPI,W875RX1,DPCERA3M086SBEA,CMRMTSPLx,RETAILx,INDPRO,IPFPNSS,IPFINAL,IPCONGD,IPDCONGD,IPNCONGD,IPBUSEQ,IPMAT,IPDMAT,IPNMAT,IPMANSICS,IPB51222S,IPFUELS,CUMFNS,HWI,HWIURATIO,CLF16OV,CE16OV,UNRATE,UEMPMEAN,UEMPLT5,UEMP5TO14,UEMP15OV,UEMP15T26,UEMP27OV,CLAIMSx,PAYEMS,USGOOD,CES1021000001,USCONS,MANEMP,DMANEMP,NDMANEMP,SRVPRD,USTPU,USWTRADE,USTRADE,USFIRE,USGOVT,CES0600000007,AWOTMAN,AWHMAN,HOUST,HOUSTNE,HOUSTMW,HOUSTS,HOUSTW,PERMIT,PERMITNE,PERMITMW,PERMITS,PERMITW,AMDMNOx,AMDMUOx,BUSINVx,ISRATIOx,M1SL,M2SL,M2REAL,BOGMBASE,TOTRESNS,NONBORRES,BUSLOANS,REALLN,NONREVSL,CONSPI,S&P 500,S&P div yield,S&P PE ratio,FEDFUNDS,CP3Mx,TB3MS,TB6MS,GS1,GS5,GS10,AAA,BAA,COMPAPFFx,TB3SMFFM,TB6SMFFM,T1YFFM,T5YFFM,T10YFFM,AAAFFM,BAAFFM,EXSZUSx,EXJPUSx,EXUSUKx,EXCAUSx,WPSFD49207,WPSFD49502,WPSID61,WPSID62,OILPRICEx,PPICMM,CPIAUCSL,CPIAPPSL,CPITRNSL,CPIMEDSL,CUSR0000SAC,CUSR0000SAD,CUSR0000SAS,CPIULFSL,CUSR0000SA0L2,CUSR0000SA0L5,PCEPI,DDURRG3M086SBEA,DNDGRG3M086SBEA,DSERRG3M086SBEA,CES0600000008,CES2000000008,CES3000000008,DTCOLNVHFNM,DTCTHFNM,INVEST
0.15173417888571145,0.519497374734502,0.023437140770429465,1.406210110781839,1.8934735649517729,2.520179087340659,2.7035875760398818,3.018172669079208,2.954135914451853,3.4107464566985644,0.4586956083948163,2.4635068923886934,2.88422222767438,2.6415396920397196,1.3842483302389137,2.791180492629829,-0.3126401198171291,-0.767793069468483,2.747945318098761,2.2366971129093853,2.9285343179063954,-0.6458378894428548,-0.4119502236135718,-0.511130973329451,0.5146788415844463,-0.19089100736390732,-1.249868731984862,-0.1066517506230064,-0.08688933263375323,-0.07656491036363328,0.3553040568985968,0.17099467797993106,0.7571979035033548,-1.1408215396486872,-1.6797353758728935,1.858779399258097,2.074132717550812,0.855587106550815,-0.5429295585654659,0.4795071951782556,-1.1086047537381218,1.2037234807926398,0.1616365943430993,-3.4850538539479867,-0.33929393241481864,2.3837609004228604,-0.26611072768524957,0.20549344318581517,1.4054301940020024,0.8623279988041842,-0.6812693567226971,-0.023428043863421216,-0.630435239641931,1.1585589396136189,0.12715979220799709,-1.4838090671322208,-0.64578521048569,-1.1886632303633518,-2.2605982906419606,0.815653272401125,-0.5938536384196895,0.51254536915737,-0.3173234913155242,0.0826514137236891,-1.525467916049013,-0.7746976052886879,-0.5503793308543209,-1.0817280263509759,-2.5836808047475315,-3.7262562517674396,-0.40749801130467805,-0.6982824185426059,1.1138720418983037,-0.6291479131400713,-0.003260142548583956,0.07453382113837621,-0.453902273532146,-0.3572294785938401,-0.34332976491245404,-0.3267617056760033,0.1162225317971147,0.13989682919009042,0.30904722429082215,2.1098057616965886,1.208173537686643,1.538622631585497,1.4214468633944177,0.19633684385785619,-0.1668572074715233,-0.7476231234441517,-0.8376309255093277,0.12570628378392057,0.06270729517927423,0.06900808249482465,0.12713089396858118,0.4640491172514699,0.3598890276775668,-0.4932009212072936,0.2715976863392679,0.01264100914152694,0.6553222446157477,-1.3439298987912718,0.005641396987706397,-0.32813453502210665,1.8216550461631447,-0.0001849581294620586,-0.00383264579244706,-1.8862341939301805,-0.005485732403388013,-0.9514340374857287,-2.3681525122305636,-0.9579402996794322,-0.8121434824848688,-0.31649714471191254,-0.8723350074724362,-1.2901218033205715,0.9796295874169844,-2.2790133517435223,0.22122483801236967,-1.1705794062715464,-1.3616728022246034
-0.23656039317888417,-0.3808074821699392,0.3372796784590663,1.1630596670890552,-0.08937250989480697,-1.5039257000143238,-1.0633242645606682,-0.684921127927668,-1.5081125800572377,-0.76428366072375,-1.5865975061291122,0.27397781148708616,-1.676104517910663,-1.4100399809194164,-0.7790968149878849,-1.1750827594071487,-0.09767129162931548,0.498762355649577,-1.484118677347932,-0.044844602006482465,1.194959373925606,-0.5384330116568081,0.9964208228910194,-2.1777704505030093,-0.5773896260521573,-2.2291484048089782,-0.1831984509113155,-1.5777941082011824,-1.1464505947094472,-1.1455166325096662,-0.34846887412932037,1.3889830522941287,1.3419798316349068,0.6926791726453029,1.1399680869276194,1.2762592242669497,1.4237561777275425,0.5807138382864533,1.0355198671335972,0.7840144428439095,0.26956660105794844,1.0462697848425837,1.2357312451606313,0.3908484388727428,-0.9804690654944562,-1.6196568095797292,-0.6885994854071772,0.30277968463830496,1.3599226844660195,1.0283479016184034,-0.8103809016006189,0.31623554264464726,-0.6427436478417179,1.0010787002148172,0.159525214806093,-1.7143615914738217,-0.31651162614570916,-0.20450540394198818,-2.2605982906419606,1.3099482324528937,1.252167347418161,-0.20079726772999754,-0.20908719163882822,-0.6422940844086912,-0.3481783405096313,-0.5321917257237403,-0.5509313668957755,-0.7265557916695697,-0.4406567598985341,1.2457246283696815,0.5505449135138284,-1.3450261174395686,1.8310643025051532,-1.292864524038771,-0.06045053275971926,-0.7293181516212862,-1.2409476862644,-1.3967908157373885,-1.1355911477860745,-0.8303681589813307,-0.9493101664645602,-0.2537706400160361,0.0009851730572444672,1.5080347161501206,0.6269018231934292,0.9092479218494369,0.912416478393864,0.03327135168946948,-0.3010897698363145,-0.7638137081419705,-0.8274320862708577,0.20439943596129337,0.07837994261087414,0.10633465946978825,-0.16451161143290285,-0.45767462584491464,-0.3558109516303043,0.953637040157423,-0.09449523565957704,0.01264100914152694,-0.3813241724871962,1.0812013798135311,0.8274842004441122,0.31865245933907005,-0.010107428112952396,-0.5977936975744178,-0.00383264579244706,1.8664788879780854,-1.192964786476867,0.0019963105845473097,2.3715022886333568,0.8836074129544433,1.184146236904621,0.292527461174715,0.604463322503794,-1.2557303252423382,0.4772872000156253,-1.114563122919994,0.4256610434984102,0.5407084993168269,-1.933299028439853
-0.10029449593126902,-0.3810040932499808,2.2819617717906917,-2.8687302199571225,-0.5046918608444693,-1.5155757740432723,-0.746323424129596,-0.3954837275795874,-0.037833123465174374,-1.0558046291653858,1.09106243803091,-0.1002438654659415,-2.0609222187991927,-2.5279827369941144,-0.11301696348755999,-1.722803412139499,1.0000582891702792,0.49290616127906145,-2.136124761615398,-0.5054375303697797,-2.3459425812176367,-2.5122461043173887,-2.755577700406331,3.3776944734088388,-0.16786395068843038,2.5074066741018064,1.4116123267547362,2.4436795489914527,2.4611888095049492,0.338323851175958,2.6818272362618227,-1.2272701394053915,-2.9089294573568836,-0.21133872376471166,-3.237980733643777,-0.881785410412461,-1.143163010430099,0.03375774399232655,1.8560353886218988,-1.0599468860782537,0.1873666536483402,-0.8347149012004308,0.5842211201659067,2.8568774199223697,-1.3010566320342807,-0.8189732675792072,-1.1110882431290947,-0.716126050972515,-0.15010979416716114,-0.4969210215326302,-1.246034818310002,0.03615381945585302,-1.0800601150034517,0.1013910746876898,-0.6735839589873579,-2.0267378288343068,-0.030665421007699343,-0.41887423175489413,-2.2605982906419606,0.7438146711383047,1.8675076164690032,-0.022366338691656745,0.7521943404898604,0.16652522046251753,1.1137561192541272,0.5157053831546751,-0.5509313668957755,0.28402071557285696,0.17398230346282906,0.5297814414386367,0.89663647650599,-0.584109062138734,1.0729769177012876,-0.5227343017590891,-0.3749976789209641,-0.4996461594042399,-2.0594749155059477,-2.1843372832703762,-1.9583241223086796,-1.3699465018084729,-0.9902921933207814,-0.3521875073175601,-0.46110790379312433,1.403378882142039,-0.19002058636460087,0.07008164220135686,0.17068648882162873,-0.16085423422527653,-0.37140206440834805,-0.7314325387463331,-0.8070344077939178,0.09122379604807208,0.04702975897046596,0.09027792655634503,-0.09596731154245122,1.3774648304291282,1.4227408283538485,-0.4932009212072936,0.27010146234357246,0.01264100914152694,-0.19066717046050569,-0.5353692923615397,-0.8162014064686994,-0.329214314978952,-0.01003207768753234,1.1950325207604495,-0.9112313241444222,-0.013769831424001703,-0.0014397993885227442,0.0019963105845473097,-1.1832388120145836,-0.24969054194171528,-1.4259518553986674,0.3112006679972481,-0.8024684453990019,-0.0070293731417293516,3.509108270008478,-1.0989747806029466,0.17904932859149336,0.09738577696503344,0.35159372130497607
0.1963280123315542,0.2680973004076608,2.524568776298149,0.7307565314341289,1.8327033692714934,-1.3692399946360416,0.05547421553293273,-0.10399079830696982,0.6305730256162019,-0.1599964646356703,1.2350455464933114,-1.2197063538775383,-2.8394709935698734,-2.850697469521977,-1.0474957592909062,-1.1941336000233498,-0.026910868782322597,1.587912631240049,-1.534044962814686,-0.2590738710126672,0.04815312155289189,3.28972974494705,3.049267260749448,-1.0666774657206388,-0.5773896260521573,0.6687290110924344,-1.9590824158341138,-1.2722791361853043,-1.4275411865533882,-0.30600740111716584,-0.561967025380344,2.4290089717132037,0.8456680948120875,0.5263050623416095,3.358604106362208,-0.8054499304541233,-1.1914102376595488,0.41628387751640356,2.585098701580387,2.837040277555827,1.2023789514365821,2.931995174296219,0.5800398689364954,-0.10548002590034837,-0.8201752822245554,-3.221023893580764,-1.1110882431290947,-0.2120162796859393,0.8404807036506544,0.32721252285489666,-0.9590786593785012,-0.06678495164275262,-0.8723872121340694,0.4501376493913179,0.02770942755205369,-1.8956321821219275,-0.2977573987942553,-0.409548655056664,-2.2605982906419606,-0.7924900567543097,-0.5938535788578974,-0.11180552648793857,-0.10392418814872993,-0.8759539679775442,0.3399043590269883,0.39948725384257905,-0.5508393608888664,1.043757301367373,-0.44042248311826454,1.222753545667731,1.0866866084565159,0.19785535090126594,-0.3442735408930249,0.08511262995885563,0.22550141829595724,-0.9589901438383327,-0.2650113744764029,-0.1997201850872443,0.05280092652435485,-0.07495847902333799,0.11622253179711833,-0.20456220636526753,-0.2557332029707377,0.33065658355920496,-0.4413813277670715,-0.13970992771066315,0.0834241371072481,-0.23850446859117494,-0.4033621983047269,-0.7961948775376079,-0.8733268628439727,0.11678075547052842,2.0391212495274915e-06,0.10797291124652932,0.9884646243422704,-1.3710903390225726,-1.4186627523065862,-0.4932009212072936,-0.18548815631612048,0.01264100914152694,-0.004412091430648287,1.7497246993356528,0.4152091019491475,0.3197322392959154,-0.009957747816945193,-0.0019662088766461954,-0.006198746718935666,-1.8704663059342508,-0.0014397993885227442,0.9523658818061155,1.1826454406938656,1.6569444998259473,1.2991682662957287,0.7658583604217459,1.0711348820980988,-2.465273744192971,-2.8730236794960495,0.0017258760995670702,0.44672758487589803,0.5471094467701348,2.454538461869323
-0.0015712022238466403,-0.016093392063650146,-3.097410796421946,-3.0412755413930896,-1.711659028204279,-0.43318492278066784,0.5335233675381359,0.6196644166962174,0.49231652915624224,0.3479156538856203,0.29584161579282026,-0.005027106463119181,-1.2488513155573222,-1.1857356761385291,0.0006284076681119061,-0.9268975385865049,-0.410758830540466,-1.6063254176462196,-1.2304307393199423,-0.16802643168503872,-0.029727243701811665,-0.20154435461837777,0.06917855282824323,-0.5111309733294559,-0.9869153014158818,-0.1630780913922411,1.226496217900687,-2.188634610102761,-1.6990402246407468,-1.4530543184168074,1.190890522196425,-3.356726239973576,-0.9448229207249398,-0.9507075914460571,0.5323673963960939,-1.2246432496041801,-1.4890347167964666,-0.2394386606449636,-2.9772958012265343,-2.942090967113395,-1.3954892664114464,-2.817945210184286,-0.2777924217318006,-3.589036975054086,-1.1407628487643684,2.383760900422864,-0.9702586572217856,-0.25914914330540456,0.8062401383040071,0.4111620083048039,-1.0174953009265413,-0.21949020664716948,-0.7556004150795316,0.9067657338312269,-0.017674000597460236,-1.7422194443591197,-0.4025100225759333,0.2202387003653098,-1.5518239335589685,0.33129805632692316,1.8675076164689899,0.15651167138709382,0.0029921544379142924,-0.1316096707023224,-0.22278390175285157,-0.0033152092889562183,-0.5506553488750482,-0.4944307146542806,-0.5336904659764883,-2.15481420262803,0.0495998622964547,-0.4507817428178818,0.37211056970531275,-0.2821482599834581,-0.20342650828755687,0.24678781530115976,0.17573405665366124,0.08379654322463265,0.5098748012591331,0.7164230904564631,0.28015063922198863,0.04147996188855769,0.41173457470201774,0.7492799195915306,-0.23715072537756418,0.01014119365506541,0.4324735439647706,-0.028848835803249217,-0.3138738233948661,-0.7530199850100914,-0.7968355685554478,-0.04265414081970631,0.07837918108632913,-0.018022447035950157,1.2350959044585963,0.0031872457032776362,0.002039038023631251,0.4713577197025175,-0.0933037091929459,0.01264100914152694,0.08939820228226901,-1.3408631145127086,0.0047442052397837315,-0.33030132966251163,-1.8005582257069972,-0.5960124468272336,-0.006211118509598729,1.8508429511555682,-0.0014397993885227442,-0.0010448772419490468,-1.1792956642910726,-1.4150000525955146,-0.40778800666208387,-1.1547029929151218,0.39876537170230736,2.46228820803124,3.509108270008478,0.0017258760995670702,-0.24767405796460507,-0.2041755314308128,0.3829764768926399
-0.3082490560911852,-0.6542784284373866,-0.58439787394773,0.6072836436252599,-0.5273951028556773,-2.0143032820863276,-1.8671229120345387,-1.7020734327349871,-0.9698361210910257,-0.6110547411403677,-0.9452103474746385,-1.4151988128526092,-2.0252639271119626,-2.5599320512820314,-0.06861595769680373,-1.6228610291935572,0.11346774601178644,-0.3211959202475726,-1.9470289554100442,-0.2590738710126672,-1.0457467914420187,1.2565607967455539,0.13629109721876212,1.7110549962352901,-0.03135539223385552,0.19025350025641122,1.6923031555684804,1.2832397186197493,1.5008552428899224,0.23347334472435904,0.3232360638109178,-1.8249494498390215,-1.7192342675512782,-0.5031581185771591,-1.0757900390974433,-1.714768528348975,-1.8774332070528221,-0.8970068615411911,-1.0139068857546865,-0.9438014235590103,-1.0901310254580452,-0.6392594091019117,0.14794490163566767,-0.5314468363661566,-1.3010566320342807,-1.6196568095797292,-1.251917829036404,-0.32304207231515597,0.7244505653719404,0.6092949479484583,-1.4074759932158885,-0.146579423411061,-1.0695403861379922,0.2586080389968578,-0.3453566223973801,-1.9055035168010452,-0.42198810312960117,0.411644061647597,-0.8908495444138964,-0.3929003054532354,0.6368270188055529,-0.022302522187857214,0.6368896985590898,0.20694962447496884,0.33809869225789546,-0.003307102164467387,-0.5504713368612301,0.31651163465558,-0.2124143600071614,0.6843646709797877,0.8968522514075942,0.8889194726475252,-1.0943820392919972,0.8239954954028776,-1.5188054831436688,-1.274789133136771,-2.626147612673173,-2.6568651637901692,-2.59822754693737,-1.3339746122866611,-0.8263640858959038,-0.05693690541297066,-0.10170217735395112,0.9847555461097136,-0.7084521155071968,-0.4543972825786931,-0.03292566517859273,0.09539153918218826,-0.10293693967876558,-0.47238318358123393,-0.5367651679744633,0.00433619665508695,0.1411833727002677,-0.014544312359573963,0.3224791005266143,0.0031872457032776362,0.002039038023631251,0.4713577197025175,-0.36630197259168296,0.01264100914152694,0.08939820228226901,0.13681594448413842,-0.403029116225812,0.320819253979475,-0.0018000866322565054,-0.0001849581294620586,-0.006223587588376498,-1.862681117409013,-0.0014397993885227442,-0.9453320728105244,0.0016748882013964382,-0.31876162482591064,-0.8194283669393946,0.03925407249926453,-0.5343979249823656,-1.2333832561369185,-1.4691937044410837,0.0017258760995670702,0.2640991639028938,0.7437337699871305,-1.020485424344843
-0.11634905867158299,-0.13900070946170728,-0.12249393607279947,-0.8573861913524313,-1.283399143163027,-0.7543570849781497,-1.0734293955968888,-0.9824654336349123,-1.2446578580160892,-1.9538710389741083,0.14165141591487299,-1.3350992167591076,-0.11534222786725136,0.23167423035737544,-0.9995288057360233,-0.5213587758284859,0.21630497566497706,1.2874174078146305,-0.7746973647936934,-0.3929671641415327,-0.7330283795956075,-1.5203580926676032,-1.7984238656356797,0.5999620114529146,0.9242045169481709,-0.2782123028660566,0.033131547897823306,1.4035738368219957,1.673321609833278,0.12439695738183894,0.7909731119108735,-1.0792795570259404,-0.9293532601033024,-2.6306175959543907,-0.044154772630164145,-0.8186190826102373,-0.8844466287480371,-0.4602387184885585,-0.6522685383224314,-0.7524801218730788,-0.6541083552286849,-0.34785179806637834,0.7836926199132324,-0.05296132965423478,-1.1407628487643684,-0.01828972557869203,-1.251917829036404,-0.46019766889495145,0.6027023981460279,0.47631763689017254,-1.5252652018329458,-0.22874046520252572,-0.9289827355929792,0.8460939982851265,-0.2071032357338841,-2.0788329012269533,-0.3831676788777158,-1.0678592650446281,-1.9211380480245555,-0.05546734582832143,0.6368270188055397,0.5133738938048947,0.4183646229865128,1.236751225703146,0.2216949550420382,0.12805739747412298,-0.5502873248474118,-1.651277191552091,0.40361837091069913,-0.26888352118165176,0.3493910695373832,-0.9197883987668158,0.8207557303700255,-0.500795992270164,-0.2606168984986922,-1.2173711350825092,-0.5168659065507252,-0.10521460898328625,-0.49568772315738147,-1.1900870541994244,-1.0312742201770007,-0.20456220636526753,-0.20438952776514216,0.12134491554304225,-0.818422439870778,-0.36448660975925606,-0.13473174217870346,-0.09096902329596791,-0.2052093681471779,-0.4453988757515361,-0.5112680698782883,0.08328070841619731,-0.18797522908678255,0.14531700892029173,-0.35245262122270865,0.45853805522245406,0.354571783690274,-0.9754802416621992,0.3605083704813537,0.01264100914152694,-0.0976761817851747,-1.3348207973012178,0.4134186406077209,-0.004741037841518288,1.7888737189216268,-0.5960124468272336,0.9107015479990977,1.843122504603816,1.1860665460476547,0.0019963105845473097,0.0016748882013964382,0.7363736350792691,0.8899212490791383,0.3089779878224505,0.39758466181200003,1.2249104390358352,0.9477773712459332,0.0017258760995670702,-0.5612381389988935,-0.3264532772035178,2.848202938064835
-0.7492791648967052,-1.2071235050791709,-0.7215567660223665,-0.32535470766988633,-0.11379478001225629,-0.4353286252586116,-0.589891891675866,-0.2497372629432786,0.0968895867284448,0.42442187093100575,-0.16935264821264281,-1.4451349883185516,-0.7573777188948662,-0.624294273810585,-0.6904869117840151,-0.8008057893624589,0.04189869330298305,-0.5004184134983741,-1.0569368973229807,-0.15731496823472949,-0.5259069818475609,0.07155498988895258,-0.5170496799446157,0.5999620114529146,-0.5773896260521573,0.35264228305702605,1.473685117117352,0.11608438837536894,-0.10069075520055863,0.32956365122343206,1.6171029987103394,-1.0091449374881005,-0.8698149984208043,2.783458024464744,-1.3735518199292858,-0.8215705414580763,-0.572071937452915,-1.2870031377815458,-0.6010454175682687,-0.5992272656793268,2.11634659272185,-0.8335938631665438,0.566463768829137,0.9006162998149574,-1.461350415304193,-0.01828972557869203,-1.5335770008510123,-0.0719740107110171,0.9621198799440303,0.2841381970034554,-0.8662575703920615,0.23122204256925719,-0.9458118600645028,0.7075899056184277,-0.1345271628633374,-2.0578791751889187,-0.4025100225759333,1.5190338446535274,0.3385971401565357,-1.1708967983369007,0.6368270188055529,0.4181671469420926,1.0353860205698449,1.0561878584380102,-0.7745135686875024,-0.26600433278442903,-0.5501953188405027,-0.4290859307688478,0.3396041769764614,-0.5482613153582573,0.47097324879355595,0.1714949899531577,-0.3670808000544611,0.3962794079973341,-0.7181400201877746,-0.15513817107867148,-0.013156842402080529,-0.3887313372951618,-0.7699320479982503,-0.614536821850477,-0.4165438173337227,-0.647438109222154,-0.7178262798211065,0.6446240855834491,-0.4256712814294173,-0.16968015198380887,-0.13473174217870346,-0.028848835803249217,-0.10932896645804135,-0.38063653696026123,-0.4551744540667033,0.07041900777320056,-0.015422704003914023,0.07601194965458678,-0.7653431503079791,-0.9075143733350752,-0.7030264533096542,0.4713577197025175,-0.5570699637723876,0.01264100914152694,-0.0041389897514528505,1.6096749212596249,-0.40213584663230806,-0.004741037841518288,-1.7924738921861396,1.1914700192660812,-0.00383264579244706,-1.8549606708572606,-1.1889461448247,0.0019963105845473097,1.178728449909911,-0.07349056679658082,0.04272416535617505,0.11293556118923297,-0.5314735760962292,-0.006931381099699327,-0.020715144317936262,1.0972950425772563,-0.1317101953519663,-0.22754249709694874,-2.4599784102341853
-0.20768036788005212,-0.5323545263844363,0.411928025730691,1.323235347295672,-0.49023985909412404,-1.721923481742024,-1.4071817321869344,-0.9861928436923088,-0.7110236097980734,-0.6901056432149616,-0.6361225282321311,-1.0675136170921533,-2.061068962784282,-1.1460064254576068,-0.8738086093949423,-1.5076718152006003,0.17848383636183837,-0.07157936793794942,-1.766514229519286,-0.3929671641415327,-0.31493010913893454,1.2623924150260013,1.5009100163889029,-0.511130973329451,0.9242045169481732,-0.6657468210367181,-1.0404855568844649,1.0699097886184301,-0.025735951169424683,1.7774994817877614,-0.3750740596656657,-1.1062237815415068,-0.658688876327707,-0.6027910927773867,-0.7543574816590712,-0.44976926248647353,-0.4469899797334683,-0.352856962747931,-1.0829302479838818,-1.2129718818922473,-2.8385164535837557,-0.5875093051531598,0.3510129658141315,0.5155135340741716,-1.9422317651139183,-0.8189732675792107,-1.95606575857294,-0.7525900378423799,0.5522723227501029,0.3611369385105448,-1.6119917455376505,-0.9919815495723379,-0.9797255713521967,0.6685435469355289,-0.2565754731130655,-2.1212135971521877,-0.31651162614570916,-0.3058953109738957,-0.17286716404506705,-0.49411884199625716,-1.2091939670322975,-1.0868745882634177,-1.363389124614967,0.5474481662172478,-0.22186596265668312,0.1280729604256728,-0.5501033128335937,0.5619571286237475,0.13977547632770046,0.7449510075432085,0.7374856325166826,-1.0798647221856459,1.0103060904239283,-0.6305487723896601,-1.0898775565601533,0.13195181919263782,0.5535158547651448,0.7453355759523432,0.35751684301420567,-0.038986589501531166,-0.006723548771537997,-0.15535377271450337,-0.3584205533819333,1.7696743011703242,0.45409131347923065,0.7593968004837084,0.5924545221078017,0.2584570313505749,0.13356805115443804,-0.19174638215237647,-0.29709244587041855,0.059512301447702594,0.04702975897046596,0.08839315367876303,0.19122804611488683,0.45853805522245406,0.7071045293569166,-0.010921600752388037,0.7372308994930467,0.01264100914152694,-0.0041389897514528505,-0.7996060630845867,0.4125292675058462,-0.6591519702033225,1.7808617287934843,-0.5960124468272336,-1.8401242276701406,1.8354659957724038,-0.0014397993885227442,0.0019963105845473097,-1.175378673507118,-0.5985424533055798,-1.4481796765332182,-0.27656432822220894,0.26440002195512213,-1.2224573621787334,-0.9676053950665121,-0.003357989828398562,-0.35892542669701893,-0.7023083542737436,1.1693089362938185
0.10003025958064786,0.15121202956939733,0.43219585045020087,-2.013071665994897,0.3493889915966003,-0.43720016132677497,0.5511829183861469,0.33998294875646534,1.0369370360736583,0.4250722165854292,1.2255606353793118,-0.9756738447051292,-0.6369777464824964,-1.070740690342679,-0.7692434552852441,-0.3844396701555715,-0.027494094232121586,0.23500854700152363,-0.6091605245429726,-0.403678627591842,-1.4390852897141058,-1.9521522279214008,-2.755577700406331,3.3776944734088388,0.787695958493596,0.8522954560021987,0.9785340947437905,2.971892101918326,2.4468756417488815,2.7076115917544237,1.2043983653078496,-1.4593435997482613,-1.379974999310376,-0.13202669782821372,-0.29424078096906847,-1.578949805703496,-1.7456184021509178,-0.7958081364373107,-0.7906263541672025,-0.829690558220614,-1.2503961238239754,-0.14049413064742614,-1.1303873171045569,-0.15140616367516804,-1.461350415304193,0.7823938164218266,-1.5335770008510123,-0.32573089321129256,1.5113458901416215,0.1866324819684272,-1.5944671515696809,-0.20108183417907363,-1.0208799216704054,0.547880920963464,-0.11075528371345313,-2.1319091058888207,-0.45146393859696193,-2.2179550015867058,-2.2605982906419606,-0.9718043448904413,0.6368270188055397,-0.1995307205276053,-0.4143718858089736,-0.7424464950288087,0.6710457430329926,0.1259788398672706,-0.5498272948128663,0.1819552490640241,0.2556341993104772,-0.5239582757208896,-0.0040535868179936265,-0.7662654470574464,0.6807342135794419,-0.5380556395095873,-0.3749976789209628,-0.2699741671871947,-0.5798295395693058,-0.32572761989252264,-0.09955703172057258,0.5365636428474162,0.3621146929344292,0.2383136964916188,0.5144219251132134,1.8743301351784052,0.37554108179095846,0.8043521368934269,0.7378917749651027,0.47587768757509047,0.27419264029850504,-0.0946028739654642,-0.17980579462801377,0.11295277250926007,0.04702975897046596,0.024597692897254587,0.47487947736556946,1.3651760437088325,0.7008619032722244,-0.010921600752388037,-0.004132388501848892,0.01264100914152694,0.08912510060307358,1.8710620014532282,0.004755894937533779,0.6496698945202859,-1.784461902057997,0.5938718667734808,1.8324589360852463,-1.8473041620258484,-0.0014397993885227442,0.9463029077198196,1.1748373566566686,0.3133459955895502,1.120710532564754,0.18712018528161722,-0.5944334755100855,1.2140812363063302,0.4608643850184357,-1.0887594244501566,-0.09871140213637962,-0.5218860979864733,1.2572371763989056
